tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,Month,year,year_month,stage,dog_categroy,retweet_count,favorite_count
798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,11,2016,2016-11,None,Siberian_husky,4384,12927
798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,11,2016,2016-11,None,West_Highland_white_terrier,1419,7435
798697898615730177,2016-11-16 01:23:12,Twitter for iPhone,"https://twitter.com/dog_rates/status/712809025985978368/photo/1,https://twitter.com/dog_rates/status/712809025985978368/photo/1",10,10,Stubert,11,2016,2016-11,None,Labrador_retriever,6427,0
798694562394996736,2016-11-16 01:09:57,Twitter for iPhone,"https://twitter.com/dog_rates/status/701214700881756160/photo/1,https://twitter.com/dog_rates/status/701214700881756160/photo/1",12,10,None,11,2016,2016-11,None,Chihuahua,4874,0
798673117451325440,2016-11-15 23:44:44,Twitter for iPhone,"https://twitter.com/dog_rates/status/675501075957489664/photo/1,https://twitter.com/dog_rates/status/675501075957489664/photo/1",13,10,None,11,2016,2016-11,None,None,5482,0
798665375516884993,2016-11-15 23:13:58,Twitter for iPhone,"https://twitter.com/dog_rates/status/671896809300709376/photo/1,https://twitter.com/dog_rates/status/671896809300709376/photo/1",10,10,Lola,11,2016,2016-11,None,chow,3855,0
798644042770751489,2016-11-15 21:49:12,Twitter for iPhone,"https://twitter.com/dog_rates/status/670444955656130560/photo/1,https://twitter.com/dog_rates/status/670444955656130560/photo/1",10,10,Paull,11,2016,2016-11,None,English_springer,1821,0
798628517273620480,2016-11-15 20:47:30,Twitter for iPhone,"https://twitter.com/dog_rates/status/667509364010450944/photo/1,https://twitter.com/dog_rates/status/667509364010450944/photo/1",12,10,None,11,2016,2016-11,None,beagle,1945,0
798340744599797760,2016-11-15 01:44:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/771770456517009408/photo/1,https://twitter.com/dog_rates/status/771770456517009408/photo/1",11,10,Davey,11,2016,2016-11,None,papillon,3274,0
798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,11,2016,2016-11,None,Pekinese,2507,10300
797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,None,11,2016,2016-11,pupper,American_Staffordshire_terrier,3054,11448
797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,11,2016,2016-11,None,Pembroke,4806,14387
797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,11,2016,2016-11,None,collie,6460,19695
796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,11,2016,2016-11,None,Cardigan,1892,7592
796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,11,2016,2016-11,None,American_Staffordshire_terrier,2984,11674
796484825502875648,2016-11-09 22:49:15,Twitter for iPhone,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,11,2016,2016-11,doggo,cocker_spaniel,1724,7487
796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,Snicku,11,2016,2016-11,None,Pekinese,4074,10866
796177847564038144,2016-11-09 02:29:25,Twitter for iPhone,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,11,2016,2016-11,None,golden_retriever,14050,0
796116448414461957,2016-11-08 22:25:27,Twitter for iPhone,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,None,11,2016,2016-11,None,Cardigan,2366,8976
796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,11,2016,2016-11,None,chow,2268,8358
796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,11,2016,2016-11,None,golden_retriever,3659,10674
795464331001561088,2016-11-07 03:14:10,Twitter for iPhone,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,None,11,2016,2016-11,doggo,golden_retriever,23156,48896
795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,Brody,11,2016,2016-11,None,golden_retriever,2816,9910
794983741416415232,2016-11-05 19:24:28,Twitter for iPhone,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,11,2016,2016-11,None,schipperke,3324,0
794926597468000259,2016-11-05 15:37:24,Twitter for iPhone,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,11,2016,2016-11,None,toy_poodle,2277,10101
794355576146903043,2016-11-04 01:48:22,Twitter for iPhone,"https://twitter.com/dog_rates/status/788765914992902144/photo/1,https://twitter.com/dog_rates/status/788765914992902144/photo/1",12,10,Butter,11,2016,2016-11,None,cocker_spaniel,10115,0
794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,11,2016,2016-11,None,Samoyed,2635,9497
794205286408003585,2016-11-03 15:51:10,Twitter for iPhone,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,Laika,11,2016,2016-11,pupper,None,3270,9133
793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,11,2016,2016-11,None,Old_English_sheepdog,1827,9120
793614319594401792,2016-11-02 00:42:53,Twitter for iPhone,"https://twitter.com/dog_rates/status/791672322847637504/photo/1,https://twitter.com/dog_rates/status/791672322847637504/photo/1",13,10,None,11,2016,2016-11,None,golden_retriever,3083,0
793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,11,2016,2016-11,None,miniature_pinscher,1588,7888
793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,11,2016,2016-11,None,golden_retriever,2338,10543
793271401113350145,2016-11-01 02:00:14,Twitter for iPhone,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,11,2016,2016-11,None,Siberian_husky,2359,8599
793256262322548741,2016-11-01 01:00:05,Twitter for iPhone,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,None,11,2016,2016-11,None,basset,8219,19750
793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,11,2016,2016-11,None,golden_retriever,3244,10387
793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,10,2016,2016-10,None,wire-haired_fox_terrier,2837,9691
793210959003287553,2016-10-31 22:00:04,Twitter for iPhone,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,10,2016,2016-10,None,French_bulldog,2752,8824
793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,10,2016,2016-10,puppo,Labrador_retriever,5535,15081
793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,10,2016,2016-10,None,Lakeland_terrier,1967,6860
793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,10,2016,2016-10,None,golden_retriever,2742,9278
793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,10,2016,2016-10,None,Italian_greyhound,1672,6113
793135492858580992,2016-10-31 17:00:11,Twitter for iPhone,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13,10,None,10,2016,2016-10,None,None,2463,6322
793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,10,2016,2016-10,None,Labrador_retriever,3852,12499
792913359805018113,2016-10-31 02:17:31,Twitter for iPhone,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",13,10,a,10,2016,2016-10,None,None,3911,14137
792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,10,2016,2016-10,None,standard_poodle,4195,11158
792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,10,2016,2016-10,None,Yorkshire_terrier,1651,7274
792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,10,2016,2016-10,None,cocker_spaniel,4236,13256
792050063153438720,2016-10-28 17:07:05,Twitter for iPhone,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,10,2016,2016-10,None,komondor,1757,7057
791406955684368384,2016-10-26 22:31:36,Twitter for iPhone,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,10,2016,2016-10,None,Pembroke,4046,12996
791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,10,2016,2016-10,None,miniature_pinscher,2493,8648
791026214425268224,2016-10-25 21:18:40,Twitter for iPhone,"https://twitter.com/dog_rates/status/763837565564780549/photo/1,https://twitter.com/dog_rates/status/763837565564780549/photo/1",11,10,Alfie,10,2016,2016-10,None,malamute,4026,0
790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,10,2016,2016-10,None,cocker_spaniel,2096,9698
790723298204217344,2016-10-25 01:14:59,Twitter for iPhone,"https://twitter.com/dog_rates/status/789986466051088384/photo/1,https://twitter.com/dog_rates/status/789986466051088384/photo/1",12,10,Happy,10,2016,2016-10,None,golden_retriever,2267,0
790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,10,2016,2016-10,None,Bernese_mountain_dog,1889,8101
790581949425475584,2016-10-24 15:53:19,Twitter for iPhone,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,10,2016,2016-10,None,malinois,6993,20402
790337589677002753,2016-10-23 23:42:19,Twitter for iPhone,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,10,2016,2016-10,None,Pembroke,1854,7736
789628658055020548,2016-10-22 00:45:17,Twitter for iPhone,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,10,2016,2016-10,None,chow,1732,7389
789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,10,2016,2016-10,None,Chesapeake_Bay_retriever,1887,6656
789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,10,2016,2016-10,None,malamute,2565,8998
789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,10,2016,2016-10,None,Chihuahua,2743,9581
788908386943430656,2016-10-20 01:03:11,Twitter for iPhone,https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,10,2016,2016-10,None,golden_retriever,12273,27087
788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,10,2016,2016-10,None,golden_retriever,5170,15337
788178268662984705,2016-10-18 00:41:57,Twitter for iPhone,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13,10,None,10,2016,2016-10,None,Samoyed,2059,7140
788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,10,2016,2016-10,None,chow,1254,6037
788070120937619456,2016-10-17 17:32:13,Twitter for iPhone,"https://twitter.com/dog_rates/status/761004547850530816/photo/1,https://twitter.com/dog_rates/status/761004547850530816/photo/1",11,10,Bo,10,2016,2016-10,None,golden_retriever,3373,0
788039637453406209,2016-10-17 15:31:05,Twitter for iPhone,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12,10,None,10,2016,2016-10,None,None,1287,6048
787810552592695296,2016-10-17 00:20:47,Twitter for iPhone,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,10,2016,2016-10,None,pug,2992,8509
787717603741622272,2016-10-16 18:11:26,Twitter for iPhone,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,10,2016,2016-10,puppo,German_shepherd,2725,10131
787397959788929025,2016-10-15 21:01:17,Twitter for iPhone,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,10,2016,2016-10,None,Chihuahua,2799,10753
787322443945877504,2016-10-15 16:01:13,Twitter for iPhone,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,10,2016,2016-10,None,golden_retriever,1707,7688
786963064373534720,2016-10-14 16:13:10,Twitter for iPhone,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,10,2016,2016-10,None,golden_retriever,7828,26283
786709082849828864,2016-10-13 23:23:56,Twitter for iPhone,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,10,2016,2016-10,None,Pomeranian,6015,18027
786664955043049472,2016-10-13 20:28:35,Twitter for iPhone,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,None,10,2016,2016-10,None,Leonberg,2491,10454
786595970293370880,2016-10-13 15:54:28,Twitter for iPhone,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,10,2016,2016-10,None,Pembroke,3076,9343
786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,10,2016,2016-10,doggo,golden_retriever,3409,10745
786233965241827333,2016-10-12 15:55:59,Twitter for iPhone,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,10,2016,2016-10,None,Labrador_retriever,4618,15027
786036967502913536,2016-10-12 02:53:11,Twitter for iPhone,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11,10,Scout,10,2016,2016-10,None,golden_retriever,6849,0
785927819176054784,2016-10-11 19:39:28,Twitter for iPhone,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,10,2016,2016-10,None,toy_poodle,3130,11231
785872687017132033,2016-10-11 16:00:24,Twitter for iPhone,https://twitter.com/dog_rates/status/785872687017132033/video/1,12,10,Rusty,10,2016,2016-10,None,Great_Pyrenees,1766,6616
785639753186217984,2016-10-11 00:34:48,Twitter for iPhone,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10,10,Pinot,10,2016,2016-10,doggo,None,2196,7764
785533386513321988,2016-10-10 17:32:08,Twitter for iPhone,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11,10,Dallas,10,2016,2016-10,None,miniature_pinscher,1953,8969
785264754247995392,2016-10-09 23:44:41,Twitter for iPhone,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12,10,Doc,10,2016,2016-10,None,chow,1594,7168
785170936622350336,2016-10-09 17:31:53,Twitter for iPhone,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11,10,Hero,10,2016,2016-10,None,Eskimo_dog,4724,11859
784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,10,2016,2016-10,None,malamute,2476,8856
784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,10,2016,2016-10,None,miniature_poodle,1247,5657
783839966405230592,2016-10-06 01:23:05,Twitter for iPhone,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13,10,Riley,10,2016,2016-10,None,None,10582,29539
783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12,10,Mairi,10,2016,2016-10,None,Lakeland_terrier,1922,7266
783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12,10,Loomis,10,2016,2016-10,None,chow,3149,10313
783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,10,2016,2016-10,None,Chihuahua,2185,8323
783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13,10,Godi,10,2016,2016-10,None,Norwegian_elkhound,5347,16650
783347506784731136,2016-10-04 16:46:14,Twitter for iPhone,"https://twitter.com/dog_rates/status/674291837063053312/photo/1,https://twitter.com/dog_rates/status/674291837063053312/photo/1",11,10,Kenny,10,2016,2016-10,None,Cardigan,5423,0
783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11,10,Earl,10,2016,2016-10,None,Chesapeake_Bay_retriever,2148,8043
782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,10,2016,2016-10,doggo,golden_retriever,1384,7362
782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,Timmy,10,2016,2016-10,None,malamute,1836,7685
782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Sampson,10,2016,2016-10,doggo,briard,5420,16392
782021823840026624,2016-10-01 00:58:26,Twitter for iPhone,"https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://twitter.com/dog_rates/status/707610948723478529/photo/1",12,10,Harper,10,2016,2016-10,None,golden_retriever,6066,0
781955203444699136,2016-09-30 20:33:43,Twitter for iPhone,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11,10,Chipson,9,2016,2016-09,None,None,3298,10969
781661882474196992,2016-09-30 01:08:10,Twitter for iPhone,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5,10,None,9,2016,2016-09,None,Pembroke,2658,10276
781524693396357120,2016-09-29 16:03:01,Twitter for iPhone,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12,10,None,9,2016,2016-09,None,Chesapeake_Bay_retriever,5434,20438
781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11,10,Oakley,9,2016,2016-09,None,Mexican_hairless,2029,8278
781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,https://twitter.com/dog_rates/status/781163403222056960/photo/1,10,10,None,9,2016,2016-09,None,Shetland_sheepdog,2696,9644
780931614150983680,2016-09-28 00:46:20,Twitter for iPhone,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13,10,None,9,2016,2016-09,puppo,None,7113,21259
780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,https://twitter.com/dog_rates/status/780858289093574656/photo/1,10,10,Dash,9,2016,2016-09,None,Chesapeake_Bay_retriever,1961,7086
780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,Koda,9,2016,2016-09,None,Siberian_husky,1263,5391
780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12,10,None,9,2016,2016-09,None,golden_retriever,1705,6194
780496263422808064,2016-09-26 19:56:24,Twitter for iPhone,"https://twitter.com/dog_rates/status/742423170473463808/photo/1,https://twitter.com/dog_rates/status/742423170473463808/photo/1",12,10,Bell,9,2016,2016-09,None,pug,3579,0
780476555013349377,2016-09-26 18:38:05,Twitter for iPhone,"https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1,https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1",12,10,None,9,2016,2016-09,None,pug,109,0
780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,https://twitter.com/dog_rates/status/780459368902959104/photo/1,11,10,Bear,9,2016,2016-09,None,Great_Dane,1048,5201
780192070812196864,2016-09-25 23:47:39,Twitter for iPhone,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11,10,None,9,2016,2016-09,None,vizsla,2190,8554
779377524342161408,2016-09-23 17:50:56,Twitter for iPhone,https://twitter.com/dog_rates/status/779377524342161408/video/1,12,10,None,9,2016,2016-09,pupper,None,3035,8614
778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11,10,Jay,9,2016,2016-09,None,cocker_spaniel,7001,19581
778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,https://twitter.com/dog_rates/status/778748913645780993/photo/1,11,10,Mya,9,2016,2016-09,None,Staffordshire_bullterrier,1274,6763
778650543019483137,2016-09-21 17:42:10,Twitter for iPhone,"https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10,10,Strider,9,2016,2016-09,None,German_shepherd,1464,5652
778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11,10,Penny,9,2016,2016-09,None,Airedale,989,4528
778408200802557953,2016-09-21 01:39:11,Twitter for iPhone,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14,10,None,9,2016,2016-09,None,Pembroke,4204,13364
778396591732486144,2016-09-21 00:53:04,Twitter for iPhone,"https://twitter.com/dog_rates/status/703041949650034688/photo/1,https://twitter.com/dog_rates/status/703041949650034688/photo/1",10,10,an,9,2016,2016-09,None,None,11910,0
778383385161035776,2016-09-21 00:00:35,Twitter for iPhone,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13,10,Nala,9,2016,2016-09,None,collie,1069,5716
